foodid;foodname;energia_laskennallinen;rasva;hiilihydraatti_imeytyvä;hiilihydraatti_erotuksena;proteiini;alkoholi;tuhka;vesi
33520;MAKEUTUSAINE, STEVIA, CANDEREL GREEN -PURISTE;1326.72000;0.07000;77.81000;77.81000;0.08000;0.00000;;22.04000
750;KANA;788.25000;12.00000;0.00000;1.03000;20.25000;0.00000;0.72000;66.00000
7187;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, NAUDANLIHA 7%, KEVYTMAITO, MUNATON;437.47000;4.22300;7.61800;8.60700;8.68000;0.00000;1.09000;76.94000
34573;KEKSI, COOKIE, SUKLAINEN KEKSI, KOTITEKOINEN;2005.02000;28.39100;49.31500;52.53100;5.55000;0.00000;1.34400;12.67000
6051;KAAKAOJUOMA, KYLMÄ, KEVYTMAITO, SOKEROITU;235.14000;1.65000;6.97800;7.95900;3.10000;0.00000;0.72000;86.57000
35293;NÄKKILEIPÄ, SIEMENNÄKKILEIPÄ, TEOLLINEN;2227.71000;40.84100;18.10800;30.89300;18.00000;0.00000;3.88100;6.38000
34889;KAURAPUURO, RASVATON MAITO JA VESI, SUOLAA;317.19000;1.17300;11.69700;13.26400;3.60000;0.00000;1.16100;83.02000
3355;JUURESPATEE, PORKKANA, LANTTU, PERUNA;550.79000;8.54300;8.75100;10.75200;4.11000;0.00000;1.76100;85.01000
27;JAUHO, MAISSITÄRKKELYS;1490.15000;0.60000;86.00000;85.95000;0.35000;0.00000;0.10000;13.00000
34237;VUONANKAALI;62.94000;0.28500;0.30000;2.25900;1.93600;0.00000;1.09600;94.42400
7015;JAUHELIHA, SIKA-NAUTA, PAISTETTU;1494.09000;29.82300;0.00300;0.01700;22.98000;0.00000;1.97000;53.55000
34717;TÄYTETTY LEIPÄ, PATONKI, KYLMÄSAVULOHI, KANANMUNA, SALAATTI;997.23000;12.16600;18.80800;22.58700;11.77000;0.00000;1.93300;51.99000
34858;GRILLIMAKKARA, JUUSTOINEN, PAISTETTU ILMAN RASVAA;1176.75000;19.15300;10.30700;10.77000;12.09000;0.00000;2.91700;55.38000
7073;CANNELONI, TONNIKALATÄYTE;538.92000;4.09700;11.68200;12.76200;10.82000;0.00000;1.55100;63.09000
35553;GRILLIMAKKARA, JUUSTOINEN, LIHAISA, GRILLATTU;1016.91000;20.57400;1.09200;1.10400;13.86000;0.00000;2.83100;69.12000
33016;HAPANKAALIKEITTO, KESKIRASVAINEN SIANLIHA;238.94000;3.75800;2.78000;3.99000;2.55000;0.00000;0.97200;82.40000
33356;(ARC)JOGURTTI, MAUSTETTU, ACTIVIA, RASVAA 3 %, VL, PROBIOOTTEJA;389.10000;3.05800;12.08100;12.29900;3.95000;0.00000;0.78600;79.91000
33118;JUUSTO, SALAATTIJUUSTO, RASVAA 6-8 %, LEHMÄNMAITO, SUOLALIEMESSÄ;602.40000;7.07000;3.82600;3.79600;16.12000;0.00000;3.80400;69.22000
33120;JUUSTO, SALAATTIJUUSTO, RASVAA 22 %, LEHMÄNMAITO, ÖLJYSSÄ;1099.47000;22.09500;1.61500;5.32000;13.30000;0.00000;4.94000;54.35000
32704;JAUHELIHA, NAUDANPAISTI, RASVAA 9 %;677.61000;8.78000;0.00000;0.00000;20.75000;0.00000;1.10000;69.00000
32678;SOIJA-RUUSUNMARJA-PELLAVA-VALMISTE, FEMISOYA;1593.16000;13.00000;31.00000;52.00000;23.00000;0.00000;3.85500;8.09000
379;MANTELI;2517.10000;51.24000;6.60000;19.10000;24.06000;0.00000;3.10000;2.50000
320;VALKOKAALI, KERÄKAALI;131.32000;0.10000;4.97000;6.90000;1.20000;0.00000;0.70000;91.10000
115;VEHNÄNALKIO;1508.29000;10.00000;31.00000;43.42500;29.37000;0.00000;4.20000;13.00000
28963;PERUNA-KASVISPATA;245.65000;2.77700;6.28500;9.10600;1.12000;0.00000;1.24900;81.89000
31872;VAALEA LEIPÄ, JUUSTOSÄMPYLÄ, VAASAN, VEHNÄJAUHO;1216.04000;7.55400;42.75700;46.61500;11.02000;0.00000;2.07800;32.73000
30306;MEETVURSTI;1555.66000;31.57400;0.50000;0.86400;22.29000;0.00000;4.84000;40.43200
31820;RUISLEIPÄ, RUISPALAT, VAASAN;1075.83000;1.44400;45.93000;54.99300;9.49000;0.00000;2.25400;32.09000
7000;SIANLIHA, KEITETTY, SUOLAA;1154.04000;18.93500;0.00000;0.00000;26.67000;0.00000;2.34800;75.55000
31557;CHILI, VIHREÄ, TUORE;188.72000;0.20000;7.96000;9.46000;2.00000;0.00000;0.60000;87.74000
1285;MANNAPUURO, MAITO, TUMMA MANNASUURIMO, SUOLAA;332.45000;1.59500;11.40300;13.01300;4.24000;0.00000;1.20700;89.75000
7519;BROILERIPATA, LIHALIEMI, RUOANVALMISTUSKERMA, KASVIKSIA;432.57000;4.73400;1.41700;2.60600;13.22000;0.00000;1.09300;75.01000
32446;MYSLI, MUROMYSLI, RAINBOW;1783.78000;15.00300;60.79400;67.65900;7.71000;0.00000;1.54700;8.31000
32341;MARGARIINI 60 %, FLORA REILUSTI SUOLATTU;2219.51000;60.00000;0.25000;0.25500;0.25000;0.00000;1.28500;38.21000
7616;NAKKIKEITTO, KEVYTNAKKI;203.54000;1.69200;4.74000;5.62500;2.76000;0.00000;1.08300;81.94000
3212;PARSAKAALIMUHENNOS;355.77000;3.63300;7.45900;9.68900;4.33000;0.00000;1.27800;90.12000
31231;SOIJAVALMISTE, VAIHTOEHTO KERMALLE, RASVAA 17,5 %;715.88000;17.36900;1.87300;2.70000;1.79000;0.00000;0.32400;77.81000
28941;OMENA, KOTIMAINEN, KUORINEEN;147.53000;0.08700;7.23000;9.78100;0.17000;0.00000;0.23500;76.73000
153;KAURAHIUTALE;1598.91000;7.24000;59.99000;69.46000;13.60000;0.00000;1.91000;7.79000
34961;MOUSSAKA, JAUHELIHA-MUNAKOISOVUOKA, NAUDANPAISTI;378.19000;4.24100;7.57600;9.55500;4.57000;0.00000;1.19200;81.14000
30575;MEHU, HÖYRYMEHU, MUSTAHERUKKA, LAIMENNETTU, SOKERITON;29.46000;0.10900;0.97200;1.63800;0.14000;0.00000;0.13200;98.00000
34566;SALAATTI, COLESLAW-SALAATTI, KOTITEKOINEN;419.95000;7.96600;4.75000;6.80200;1.34000;0.00000;0.97300;83.66000
30310;SULATEJUUSTO, RASVAA 5 %, VÄHÄRASVAINEN;581.10000;5.00000;0.30000;0.30000;23.00000;0.00000;4.40000;67.30000
35581;KANGASTATTI;78.05000;0.54000;0.81000;3.96000;1.10000;0.00000;0.40000;94.00000
4410;KIISSELI, MARJAKEITTO;226.79000;0.13900;12.08700;12.96700;0.20000;0.00000;0.17300;71.67000
945;VIINIGLÖGI;355.16000;0.00000;8.52000;9.05300;0.24000;3.09000;0.09600;93.22000
29975;ATERIANKORVIKE, PROTEIINIJUOMAJAUHE, HERBALIFE FORMULA 1, 35 % PROTEIINIA;1558.00000;8.80000;34.60000;39.38200;34.60000;0.00000;0.60300;2.00000
31782;KARJALANPIIRAKKA, PERINTEINEN RIISIPIIRAKKA, SAARIOINEN;876.22000;7.48300;30.00100;33.09000;3.80000;0.00000;1.52700;54.10000
34516;PUNASIPULI, PAISTETTU;526.28000;10.11600;6.05300;12.14900;1.67000;0.00000;0.58100;79.38000
11057;AVOKADO, KUORITTU, KIVETÖN;829.20000;19.40000;0.77000;7.47000;2.63000;0.00000;2.80000;67.70000
34977;KINKKUPASTA;490.23000;4.64000;11.64800;12.75400;6.23000;0.00000;1.60700;75.53000
11049;BANAANI, KUORITTU;366.42000;0.40000;18.30000;23.01000;1.20000;0.00000;0.80000;74.60000
3;SIIRAPPI;1261.40000;0.00000;74.10000;79.30000;0.10000;0.00000;1.10000;19.50000
33316;PANGASIUS, LEIVITETTY, PAISTETTU;658.46000;7.66500;8.15600;8.97500;13.72000;0.00000;2.12300;66.55000
32163;BEARNAISEKASTIKEJAUHE, KASTIKEAINEKSET, CAMPBELLS/BLÅ BAND;1919.99000;26.06900;52.20800;53.54600;3.42000;0.00000;5.60500;11.36000
921;KIVENNÄISVESI, VÄHÄNATRIUMINEN;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.28000;99.72000
30635;NUUDELI, KEITETTY, SUOLAA, ÖLJYÄ;566.59000;1.62000;25.00900;26.25200;4.21000;0.00000;1.59100;84.42000
2012;PERUNA-SIPULILAATIKKO, KEVYTMAITO;337.08000;1.83400;11.49800;13.45300;3.63000;0.00000;1.39000;81.94000
1295;VAALEA LEIPÄ, HIIVALEIPÄ, VESI, HIIVALEIPÄJAUHO;1043.63000;2.95600;45.39000;47.78000;8.15000;0.00000;1.80200;36.03000
31745;MAKEAN PIIRAKAN PULLAPOHJA, LUONTAISESTI GLUTEENITON, MAITO;1205.12000;7.73700;47.35400;51.89800;4.49000;0.00000;1.23100;34.61000
34992;ATERIANKORVIKE, PROTEIINIPATUKKA, KESKIARVO, N. 20 % PROTEIINIA;1580.39000;10.16900;47.21900;50.30100;22.25000;0.00000;2.36000;14.92000
30349;TÄYSJYVÄRIISI, KEITETTY, SUOLAA;606.18000;1.16800;28.54000;30.57600;3.18000;0.00000;1.50000;45.88000
34683;KAALIPATA, JAUHELIHA, NAUDANPAISTI, PORKKANA;278.69000;3.11600;3.30600;4.82100;5.47000;0.00000;1.11600;85.88000
8070;KALAKASTIKE, KATKARAPUKASTIKE, KERMAINEN;581.05000;11.07500;2.59400;3.75900;6.49000;0.00000;1.41600;77.00000
33178;RASVASEOS 60 %;2254.00000;60.00000;0.50000;0.24300;0.50000;0.00000;1.25700;38.00000
33671;PROFEEL PROTEIINIJUOMA, VALIO, D-VITAMIINIA 1 UG;312.92000;0.99600;8.04100;8.04000;8.06000;0.00000;0.91600;81.98000
34520;KYLMÄ KASTIKE, KATKARAPUKASTIKE, RANSKANKERMA;585.45000;10.89800;1.83200;2.57800;7.74000;0.00000;1.36600;77.87000
32158;PAKASTEKASVISSEKOITUS, JUURESSEKOITUS;156.04000;0.23400;5.99200;10.06000;0.95000;0.00000;0.97600;87.78000
28987;HUMMERI, KEITETTY;436.04000;0.98800;0.00000;0.00000;23.50000;0.00000;2.75000;78.21000
7304;LAMPAANPAISTI, UUNISSA;938.28000;14.90900;0.00000;0.00000;22.74000;0.00000;2.18400;56.31000
32724;RAAKAMAKKARA, CHORIZO, KOTITEKOINEN;1028.38000;19.01000;1.19300;1.47100;17.72000;0.00000;3.58300;58.22000
33389;SUSHI, RAVUN PYRSTÖ, ILMAN LEVÄÄ, NIGIRI;432.11000;0.46200;15.39300;16.48400;8.39000;0.00000;1.06200;69.73000
387;PAPRIKA, VIHREÄ;88.90000;0.30000;2.50000;4.46200;0.94000;0.00000;1.00000;93.30000
8068;SILAKKA, KEITETTY;565.19000;6.87400;0.00000;0.00000;18.29000;0.00000;3.27700;68.02000
34929;HEDELMÄJUOMA, MEHU-MAITOJUOMA, RASVATON, GEFILUS, VITAMINOITU, LAKTOOSITON;180.80000;0.06100;9.56300;9.69600;0.78000;0.00000;0.29100;89.26000
1337;SEKALEIPÄ, GRAHAMLEIPÄ, KEVYTMAITO, HIIVALEIPÄ-, GRAHAMJAUHO;1000.08000;2.06100;43.05400;47.95300;9.27000;0.00000;1.70200;45.23000
29182;NAUDANLIHASUIKALE, PAISTETTU ÖLJYSSÄ;993.22000;15.14100;0.00000;0.00000;25.47000;0.00000;1.29400;61.26000
35600;TYRNIMARJA, KUIVATTU, TYRNIMARJAJAUHE;1528.74000;18.80000;7.87000;51.30000;18.80000;0.00000;2.60000;8.50000
34190;KASSLERPIHVI/-PAISTI, RAAKA;858.19000;14.95500;0.00000;0.00000;17.93100;0.00000;0.89500;65.11400
34953;KAAKAOJUOMA, SOKEROITU, TÄYSMAITO;355.15000;4.15400;8.07500;8.04200;3.59000;0.00000;0.87800;83.27000
33791;MAITO, RASVATON, LAKTOOSITON MAITOJUOMA, VALIO EILA, D-VITAMIINIA 2 UG;115.10000;0.10000;3.10000;3.10000;3.30000;0.00000;0.74000;92.76000
34225;KASSLERPIHVI, PAISTETTU;1152.60000;20.68500;0.00400;0.02400;22.78000;0.00000;1.46200;58.04000
3705;PAPUMUHENNOS, VESI, KUIVATUT PAVUT;844.65000;3.90400;24.90800;35.82500;11.24000;0.00000;2.28200;44.51000
34658;JOGURTTI, MAUSTETTU, RASVAA 3,5 %, PROBIOOTTEJA;400.46000;3.50300;13.00400;13.18900;2.64000;0.00000;0.66800;80.00000
31646;KEKSI, LEIVOSKEKSI, JAFFA APPELSIINI, LU;1687.78000;10.23000;71.04000;74.38300;4.99000;0.00000;0.78200;9.76000
31949;VANUKAS, KINUSKIVANUKAS, JACKY, VÄHEMMÄN SOKERIA;393.88000;2.35900;13.96800;13.42400;3.94000;0.00000;1.26900;79.12000
11136;KERMA, VISPIKERMA, KEVYT, RASVAA 25 %;1056.69000;27.00000;3.00000;3.00000;1.31000;0.00000;0.80000;67.89000
793;KIELI, NAUDAN;838.73000;15.00000;0.00000;0.35000;16.69000;0.00000;0.96000;67.00000
32645;ATERIANKORVIKE, KEITTOJAUHE JA VESI, PARSAKAALI, BASILIKA, COUSCOUS, ALLEVO;179.81000;0.93300;4.19800;5.01400;3.96000;0.00000;0.04400;90.04000
30223;BATAATTI, KUORITTU;338.65000;0.05000;16.83000;20.11000;1.57000;0.00000;0.99000;77.28000
11472;NAUDANLIHA-KASVISSOSE, TEOLLINEN LASTENRUOKA, TUOTEKESKIARVO;324.67000;3.33500;8.10000;9.79700;2.83000;0.00000;0.68700;83.43000
30330;NAKKI, GRILLATTU, JUUSTOINEN;1060.79000;19.01200;1.36000;1.36900;13.41000;0.00000;2.56400;71.14000
7601;NAKKI, GRILLATTU;1049.32000;19.60200;1.25000;1.25900;12.16000;0.00000;2.54100;71.92000
30402;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 5 %;703.50000;5.00000;0.00000;0.00000;30.50000;0.00000;3.20000;61.30000
31575;KAKKU, MUTAKAKKU, KOSTEA SUKLAAKAKKU, FRÖDINGE, PAKASTE;1565.57000;10.57100;58.62900;55.96800;7.90000;0.00000;1.96900;23.44000
34188;PORSAANFILEE, ULKOFILEE;621.35000;6.92200;0.00000;0.00000;21.48500;0.00000;1.15500;71.07600
476;HILLO, FRUKTOOSILLA MAKEUTETTU;605.43000;0.30000;33.54000;33.68500;0.13000;0.00000;0.26000;63.77000
31536;KALAPUIKKO, LOHI, KYPSENTÄMÄTÖN;821.93000;9.25000;13.62000;14.42000;14.22000;0.00000;1.84000;60.27000
33332;KALA-JUURESPATA, VAALEA TUONTIKALA;241.64000;0.96200;5.73000;7.44400;5.57000;0.00000;1.42800;85.86000
32323;MARJAPIIRAKKA, PULLAPOHJA, RASVATON MAITO, KEINOTEKOISESTI MAKEUTETTU;903.87000;6.13400;31.86400;33.47000;5.88000;0.00000;0.96800;54.26000
1544;TATTARIPUURO, VESI, SUOLAA;261.48000;0.38200;11.54300;12.65100;2.49000;0.00000;0.89100;73.56000
32592;(ARC)PIIMÄ, KIRNUPIIMÄ, RASVAA 0,3 %, D-VIT 0,5 UG;120.28000;0.50000;2.00000;4.12500;3.38000;0.00000;0.70000;91.30000
29149;ITALIANPATA;421.30000;3.27200;9.66300;10.79800;7.66000;0.00000;0.93100;58.59000
719;NAUDANLAPA/ETUSELKÄ, NAUDAN KEITTOLIHA;487.96000;3.45900;0.00000;0.00000;21.17500;0.00000;1.01600;71.32400
32894;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, FRUKTOOSI, VITAMINOITU;141.87000;0.05800;7.19800;8.70400;0.23000;0.00000;0.18400;90.78000
30668;RISOTTO, KALKKUNARISOTTO;533.67000;2.97700;15.83500;16.87700;8.57000;0.00000;1.11800;63.00000
33219;SEKALEIPÄ, 3-VILJAN LEIPÄ, PIRJON PAKARI;1102.91000;2.32200;48.53600;54.53100;8.46000;0.00000;1.89200;32.79000
34842;SEKALEIPÄ, SÄMPYLÄ, HÄRKÄPAPUSÄMPYLÄ, PRIMULA;1185.61000;5.13200;44.99300;49.28500;11.01000;0.00000;2.27400;31.20000
933;VÄKIVIINAETIKKA;138.50000;0.00000;0.50000;10.70000;0.00000;0.00000;0.30000;89.00000
647;SULATEJUUSTO, RASVAA 20-24 %, KESKIRASVAINEN;1246.06000;24.00000;2.50000;3.18700;18.56000;0.00000;5.25000;49.00000
593;LEIVONTAMARGARIINI 80 %, PIRKKA/RAINBOW;2971.90000;80.00000;0.40000;0.39900;0.75000;0.00000;1.02600;17.82000
29413;ÄIDINMAIDONKORVIKE, KÄYTTÖVALMIS, TUOTEKESKIARVO;284.12000;3.45400;7.68400;7.95500;1.30000;0.00000;0.67800;85.92000
32805;PERUNALAATIKKO, KINKKUKIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;536.70000;6.70600;12.42400;15.25600;3.67000;0.00000;1.81700;74.66000
34510;SALAATTI, AVOKADO-PERUNASALAATTI, OLIIVIÖLJY;556.01000;8.55900;10.61200;14.12800;1.95000;0.00000;1.74000;74.68000
33077;ANANAS, KUIVATTU;1288.39000;0.61000;67.90000;75.00000;2.76000;0.00000;3.00000;18.63000
154;JAUHO, JAUHOSEOS, TALKKUNAJAUHO, SISÄLTÄÄ OHRAA;1358.23000;4.29000;57.65000;67.55000;8.25000;0.00000;2.90000;17.01000
31467;BROILERIKASTIKE, KANAA TIKKA;605.67000;4.29300;0.32500;0.45500;25.85000;0.00000;1.32000;65.74000
32758;SOIJAJUOMA, ALPRO LUOMU;161.14000;1.80400;1.87500;3.20900;3.05000;0.00000;0.54500;91.39000
31216;PAPU, ADUKIPAPU, KUIVATTU;1222.50000;0.50000;45.70000;63.64000;19.90000;0.00000;3.26000;12.70000
34598;RAHKAJUOMA;203.49000;0.28000;3.82000;4.79800;7.11000;0.00000;0.81200;87.00000
31565;TÄYTEKAKUN POHJA, ILMAN KANANMUNAA;1032.99000;3.29800;46.96000;48.37500;5.89000;0.00000;1.25100;41.19000
32130;KASVISPIHVI, SAARIOINEN;639.30000;8.31500;10.31800;12.66500;7.94000;0.00000;1.51400;69.53000
31970;JÄÄTELÖ, KERMAJÄÄTELÖÄ JA KEKSIÄ, PUFFET;1131.60000;10.54600;38.48900;40.30700;4.68000;0.00000;0.99300;43.47000
34902;MIFU, PAISTETTAVA RUOKARAE, LAKTOOSITON;393.23000;3.07200;2.43200;2.43200;13.90000;0.00000;2.07500;78.20000
351;SALAATTI, KURPITSASALAATTI, PIKKELSSI;321.73000;0.20000;17.00000;18.31000;0.69000;0.00000;1.80000;79.00000
32039;ATERIA-AINEKSET, SIANLIHA-RIISI-PATA, KYPSENNETTY;496.04000;5.61800;9.00900;9.47200;7.75000;0.00000;1.34000;75.00000
29807;SEKALEIPÄ, SÄMPYLÄ, MONIVILJA;1216.26000;4.46300;50.32300;54.67700;9.38000;0.00000;1.96500;24.64000
32461;VAALEA LEIPÄ, VEHNÄSÄMPYLÄ, LOUNASSÄMPYLÄ, KATRI ANTELL;1193.91000;6.14600;47.15600;46.57200;8.34000;0.00000;1.69000;38.03000
34765;TUOREJUUSTO, RASVAA 20 %, MAUSTAMATON;880.84000;20.03200;3.73500;4.33500;4.09000;0.00000;1.36500;70.18000
33535;RIISIPUURO, UUNISSA, MAITO, PUURORIISI, SUOLAA;391.43000;2.02500;14.55300;15.97300;3.77000;0.00000;1.24300;78.11000
30432;SIIDERIJUOMA, 0,7 TIL% ALKOHOLIA;181.11000;0.00000;9.00000;9.53000;0.31000;0.55000;0.10000;89.51000
732;LAMPAANPAISTI;786.56000;12.50000;0.00000;0.00000;19.06000;0.00000;1.00000;67.44000
32318;MARJAPIIRAKKA, PULLAPOHJA, KEVYTMAITO, SOKERITON;877.38000;5.90600;30.74800;32.31900;5.95000;0.00000;0.95600;55.58000
32770;KIVENNÄISVESI, NOVELLE PLUS, SINKKIÄ JA E-VITAMIINIA, FRUKTOOSIA, HARTWALL;68.00000;0.00000;4.00000;4.00000;0.00000;0.00000;0.28000;95.72000
30261;GRILLIMAKKARA, KEITETTY;960.44000;17.30600;8.36600;6.50500;10.39000;0.00000;2.19000;63.61000
3200;KAALI, VALKOKAALI, PAISTETTU;369.81000;6.10600;5.59900;7.83800;1.36000;0.00000;0.82700;80.00000
734;PORONLIHA;533.02000;4.50000;0.00000;0.00000;21.56000;0.00000;1.50000;72.44000
31148;BROILERISUIKALE, PAISTETTU, SUOLATON;797.41000;10.05300;0.01300;0.01000;25.01000;0.00000;0.85900;64.25000
32245;JAUHELIHAKASTIKE, RUSKEA KASTIKE, NAUDANLIHA 7 %, EI RASVAA;350.44000;3.73800;2.10500;2.21700;10.26000;0.00000;1.04900;82.77000
1563;RUISPUURO, VESI, RUISHIUTALE, SUOLATON;144.91000;0.23500;6.11800;8.81600;1.12000;0.00000;0.22500;70.00000
8010;HAUKI, LEIVITETTY, PAISTETTU;731.86000;7.13200;8.25200;9.08000;19.09000;0.00000;1.72300;62.76000
7100;PORSAANKYLJYS, SMETANA, UUNISSA;1859.25000;43.71900;2.30400;1.85300;11.80000;0.00000;1.40900;45.94000
35171;RAHKA, MAUSTAMATON, KERMARAHKA, RASVAA 4,3 %;401.21000;4.30000;2.96300;3.77100;10.48000;0.00000;0.89400;80.56000
6019;VANUKAS, SUKLAAVANUKAS, KERMAVANUKAS, KOTITEKOINEN;905.80000;13.70000;17.65100;18.62100;5.43000;0.00000;0.74600;58.61000
29020;JAUHELIHAPIHVI, SIANLIHA, PAISTETTU;1016.20000;17.88100;5.47200;6.20500;15.18000;0.00000;2.12000;63.92000
34994;MYSLI, EI LISÄTTYÄ SOKERIA;1475.21000;6.46100;55.47400;68.23900;11.83000;0.00000;2.00500;14.50000
1565;RIISIPUURO, MAITO, RIISIHIUTALE, SUOLATON;379.34000;1.63300;14.66900;15.68900;3.88000;0.00000;0.73300;87.77000
33272;VÄLIPALAPATUKKA, SUKLAA-MUROPATUKKA, KELLOGG´S COCO POPS ROCKS, TÄYDENNETTY;1811.70000;12.82800;69.25500;70.74300;8.67000;0.00000;2.06500;5.70000
7549;BROILERIFILEE, UUNISSA;602.53000;2.65600;0.00000;0.00000;29.66000;0.00000;1.91600;69.84000
34764;TUOREJUUSTO, RASVAA 25 %, MAUSTAMATON, LAKTOOSITON;1080.74000;25.03100;2.72400;2.72300;6.28000;0.00000;1.73700;64.23000
478;MARJAJUOMA, NEKTARI, MARJAPITOISUUS 50 %;532.45000;0.35000;29.31800;31.95900;0.55000;0.00000;0.32000;67.00000
33105;(ARC) SUOLARINKELI, KOVA;1596.00000;2.63000;76.76000;79.76000;10.34000;0.00000;;7.27000
31655;KAKKU, MUFFINI;1579.94000;18.16800;45.64400;47.38200;7.03000;0.00000;1.24900;26.04000
11687;RIISIJUOMA, MAUSTAMATON;201.90000;1.00000;9.60000;9.60000;0.10000;0.00000;0.27900;89.02000
32665;(ARC) RASVASEOSLEVITE 75%, OIVARIINI, VÄHEMMÄN SUOLAA, VL;2796.08000;75.00000;0.90000;0.90000;0.34000;0.00000;0.96100;22.80000
34544;TOMAATTI-MOZZARELLAPIIRAKKA, MUROPOHJA, PERUNASOSEJAUHE;1134.44000;19.50100;15.21700;17.07400;7.40000;0.00000;1.31400;54.87000
34980;JUUSTO, POLAR, 20 % RASVAA, VALIO;1276.42000;20.13000;0.00000;1.44400;30.30000;0.00000;3.18200;45.00000
33492;LIHAPATA, LAPINPAISTI, PORO, SIKA, JUUREKSET;497.85000;5.65400;1.65800;1.89100;14.89000;0.09000;1.80100;75.83000
33026;SOIJAROUHE, VAALEA TAI TUMMA, KEITETTY, SUOLATON;533.47000;0.91100;7.96000;13.67600;18.75000;0.00000;2.16500;56.25000
32859;KALAKUKKO, MUIKKUKUKKO;971.43000;9.90400;21.74500;26.18000;12.18000;0.00000;2.46600;47.83000
29087;SALAATTI, JÄÄVUORISALAATTI-PORKKANA-KESÄKURPITSA;84.06000;0.25400;2.69600;5.17300;0.85000;0.00000;0.78100;92.94000
33534;NAKKI, KEVYT KALKKUNANAKKI, KEITETTY;490.62000;5.65700;1.40700;1.92700;14.87000;0.00000;2.71700;75.77000
34679;JOGURTTI, MAUSTETTU, RASVATON, VL, D-VIT 1 UG;243.05000;0.13000;9.83300;10.01600;3.88000;0.00000;0.73200;85.24000
34557;JAUHELIHAKASTIKE, TOMAATTINEN, HIRVENLIHA, SUURUSTAMATON;378.74000;3.09700;2.34400;5.34600;12.45000;0.00000;1.86800;77.95000
31451;SPAGETTILIHAVUOKA;366.02000;2.40300;9.07500;11.10800;6.64000;0.00000;1.43300;71.73000
31585;KUIVAKAKKU, TAATELIKAKKU;1458.12000;17.43500;41.38300;43.73700;4.99000;0.00000;1.17100;32.58000
32437;(ARC) KASVIRASVALEVITE 30%, KEIJU DELI OLIIVI;1238.42000;30.00000;1.20000;1.20000;0.20000;0.00000;1.58100;67.02000
35161;NÄKKILEIPÄ, VEHNÄNÄKKILEIPÄ, POLAR NÄKKILEIPÄ, KUITUA 3,7 %;1503.67000;1.69700;71.01700;74.71700;12.00000;0.00000;2.37900;9.21000
31606;KUIVAKAKKU, KERMAKAKKU;1777.29000;22.85100;48.80100;50.88100;4.64000;0.00000;0.80700;19.34000
7624;MUNAKAS, MAKKARAMUNAKAS, LENKKIMAKKARA;832.59000;15.02200;2.74100;2.83600;12.03000;0.00000;2.02200;78.93000
32609;TOFU-PAPUKASTIKE, TOMAATTINEN, SUURUSTAMATON;266.55000;2.73200;4.83900;8.42200;3.71000;0.00000;1.58000;83.75000
33704;PAAHTOLEIPÄ, JUUSTOPAAHTO, LINKOSUO;1087.99000;5.00500;42.72200;44.63100;9.13000;0.00000;1.64000;39.06000
29156;SUKLAA, VALKOINEN, VALKOSUKLAA;2331.99000;35.00000;53.00000;52.27900;7.60000;0.00000;0.12100;5.00000
31465;TÄYTETTY LEIPÄ, TONNIKALAKOLMIOLEIPÄ;1245.19000;15.81300;28.48400;30.04500;9.35000;0.00000;1.43600;40.19000
34540;FETA-PINAATTIKASTIKE, RUOANVALMISTUSKERMA;673.73000;13.83700;2.16800;4.71700;5.80000;0.00000;2.65600;74.73000
31696;MAKEAN PIIRAKAN PULLAPOHJA, KEVYTMAITO;1300.45000;8.49400;48.92300;48.95000;8.01000;0.00000;1.08300;34.41000
32049;ITALIANPATA, NAUDANLIHA 17 %;616.16000;7.75000;9.66300;10.34400;9.38000;0.00000;1.14800;71.61000
29813;NÄKKILEIPÄ, GRAHAMNÄKKILEIPÄ, KUITUA 8 %;1728.83000;6.29500;70.43200;79.47700;13.65000;0.00000;2.75700;15.94000
29222;HERNEKEITTO, KASVISHERNEKEITTO;236.55000;0.48200;6.37100;14.39300;4.21000;0.00000;0.95400;75.74000
29409;MARGARIINI 60 %, BECEL LAKTOOSITON;2220.00000;60.00000;0.00000;0.00000;0.00000;0.00000;0.91800;39.08000
7253;VASIKANPOTKA, HAUDUTETTU;1002.74000;13.57600;0.01200;0.07000;29.43000;0.00000;2.22900;80.89000
28994;PULLA, KESKIRASVAINEN, VESI, ÖLJY;1248.34000;7.45600;48.90400;50.08700;7.33000;0.00000;0.66000;31.30000
686;JOGURTTI, MAUSTETTU, RASVAA 7 %;506.79000;7.00000;14.26700;14.42000;2.78000;0.00000;0.70000;75.10000
34794;SOIJAVÄLIPALA, JUOTAVA, BENECOL TEHOJUOMA, RASVAA 2,9 %, KASVISTANOLIA;200.97000;2.90000;3.79000;4.36600;1.37000;0.00000;0.25200;91.12000
32214;KALA-PINAATTIVUOKA, LOHI, KEVYTMAITO;651.82000;10.68900;3.19800;3.32000;11.62000;0.00000;2.02900;72.47000
303;LANTTU;145.56000;0.10000;5.88000;8.00000;1.10000;0.00000;0.70000;90.10000
